show_id,type,title,release_year,rating,duration,listed_in,duration_int,duration_type,genres,platform
s7023,Movie,Hum Saath-Saath Hain,1999,TV-G,176 min,"Dramas, International Movies, Music & Musicals",176,min,['Drama'],Netflix
s7024,Movie,Humko Deewana Kar Gaye,2006,TV-PG,149 min,"International Movies, Music & Musicals, Romantic Movies",149,min,['International'],Netflix
s7025,TV Show,Humsafar,2011,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,season,['International'],Netflix
s7026,Movie,Hungerford,2014,TV-MA,79 min,"Horror Movies, Independent Movies, International Movies",79,min,['Horror'],Netflix
s7027,Movie,Hunt to Kill,2010,R,97 min,Action & Adventure,97,min,['Action/Thriller'],Netflix
s7028,Movie,Hunter's Prayer,2015,R,91 min,"Action & Adventure, Independent Movies",91,min,['Action/Thriller'],Netflix
s7029,TV Show,Hunters of the South Seas,2015,TV-14,1 Season,"British TV Shows, Docuseries",1,season,['International'],Netflix
s7031,Movie,Hurricane Bianca,2016,TV-MA,85 min,"Comedies, Independent Movies, LGBTQ Movies",85,min,['Comedy'],Netflix
s7032,Movie,Hurricane Bianca: From Russia With Hate,2018,TV-MA,85 min,"Comedies, Independent Movies, LGBTQ Movies",85,min,['Comedy'],Netflix
s7033,Movie,Hustle & Flow,2005,R,117 min,"Dramas, Independent Movies, Music & Musicals",117,min,['Drama'],Netflix
s7034,TV Show,Hyori's Bed & Breakfast,2018,TV-14,2 Seasons,"International TV Shows, Korean TV Shows, Reality TV",2,season,['International'],Netflix
s7035,Movie,Hypersomnia,2016,TV-MA,84 min,"Horror Movies, International Movies, Thrillers",84,min,['Horror'],Netflix
s7036,Movie,I Am,2010,TV-MA,106 min,"Dramas, Independent Movies, International Movies",106,min,['Drama'],Netflix
s7037,Movie,I Am Bolt,2016,PG,107 min,"Documentaries, Sports Movies",107,min,['Documentary'],Netflix
s7038,Movie,I Am Jane Doe,2017,TV-14,98 min,Documentaries,98,min,['Documentary'],Netflix
s7039,Movie,I Am Maris,2018,TV-14,54 min,Documentaries,54,min,['Documentary'],Netflix
s7040,TV Show,I Am Me!,2016,TV-14,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",1,season,['International'],Netflix
s7041,Movie,I Am Not Madame Bovary,2016,TV-14,139 min,"Comedies, Dramas, International Movies",139,min,['Comedy'],Netflix
s7042,Movie,I Am Sun Mu,2015,Unrated,88 min,"Documentaries, International Movies",88,min,['Documentary'],Netflix
s7043,Movie,I Am Vengeance,2018,R,93 min,Action & Adventure,93,min,['Action/Thriller'],Netflix
s7044,Movie,I Am Wrath,2016,R,91 min,"Action & Adventure, Dramas",91,min,['Action/Thriller'],Netflix
s7045,Movie,I Don't Know How She Does It,2011,PG-13,89 min,Comedies,89,min,['Comedy'],Netflix
s7046,Movie,I Dream Of Dance,2017,TV-14,106 min,"Children & Family Movies, Documentaries",106,min,['Kids'],Netflix
s7047,Movie,I Fine... Thank You... Love You,2014,TV-14,116 min,"Comedies, International Movies, Romantic Movies",116,min,['Comedy'],Netflix
s7048,Movie,"I, Daniel Blake",2016,R,100 min,"Dramas, Independent Movies",100,min,['Drama'],Netflix
s7049,Movie,I'll See You in My Dreams,2015,PG-13,96 min,"Comedies, Dramas, Independent Movies",96,min,['Comedy'],Netflix
s7050,Movie,I'm in Love with a Church Girl,2013,PG,119 min,"Dramas, Faith & Spirituality, Romantic Movies",119,min,['Drama'],Netflix
s7051,TV Show,I'm Sorry,2019,TV-MA,2 Seasons,TV Comedies,2,season,['Comedy'],Netflix
s7052,Movie,Ice Guardians,2016,TV-MA,108 min,"Documentaries, International Movies, Sports Movies",108,min,['Documentary'],Netflix
s7053,Movie,Iceman,2014,R,104 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",104,min,['Action/Thriller'],Netflix
s7054,Movie,Ideachi Kalpana,2010,TV-14,124 min,"Comedies, International Movies, Romantic Movies",124,min,['Comedy'],Netflix
s7055,TV Show,Idiotest,2014,TV-PG,1 Season,"Reality TV, TV Comedies",1,season,['Reality'],Netflix
s7056,Movie,Igor,2008,PG,87 min,Children & Family Movies,87,min,['Kids'],Netflix
s7057,Movie,Iliza Shlesinger: War Paint,2013,Unrated,75 min,Stand-Up Comedy,75,min,['Comedy'],Netflix
s7058,Movie,Imagine That,2009,PG,108 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",108,min,['Kids'],Netflix
s7059,Movie,Immoral Tales,1974,Unrated,103 min,"Dramas, International Movies, Romantic Movies",103,min,['Drama'],Netflix
s7060,TV Show,In Between,2012,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s7061,Movie,In Search of Fellini,2017,R,103 min,"Action & Adventure, Dramas",103,min,['Action/Thriller'],Netflix
s7062,Movie,In The Deep,2017,PG-13,89 min,"Horror Movies, International Movies, Thrillers",89,min,['Horror'],Netflix
s7063,Movie,Incir Receli 2,2014,TV-14,103 min,"Dramas, International Movies, Romantic Movies",103,min,['Drama'],Netflix
s7064,Movie,Incoming,2019,TV-MA,89 min,"Action & Adventure, Sci-Fi & Fantasy",89,min,['Action/Thriller'],Netflix
s7065,Movie,Incomplete,2017,TV-MA,119 min,"Dramas, International Movies, Romantic Movies",119,min,['Drama'],Netflix
s7066,Movie,Inconceivable,2017,R,106 min,Thrillers,106,min,['Action/Thriller'],Netflix
s7067,Movie,Incorruptible,2015,TV-MA,90 min,Documentaries,90,min,['Documentary'],Netflix
s7068,Movie,Incredibles 2 (Spanish Version),2018,PG,118 min,"Children & Family Movies, Comedies",118,min,['Kids'],Netflix
s7069,Movie,INDIA,2014,Unrated,95 min,"Dramas, Independent Movies, International Movies",95,min,['Drama'],Netflix
s7070,TV Show,India: Nature's Wonderland,2015,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1,season,['International'],Netflix
s7071,Movie,Indiana Jones and the Kingdom of the Crystal Skull,2008,PG-13,123 min,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",123,min,['Action/Thriller'],Netflix
s7072,Movie,Indiana Jones and the Last Crusade,1989,PG-13,127 min,"Action & Adventure, Children & Family Movies, Classic Movies",127,min,['Action/Thriller'],Netflix
s7073,Movie,Indiana Jones and the Raiders of the Lost Ark,1981,PG,116 min,"Action & Adventure, Children & Family Movies, Classic Movies",116,min,['Action/Thriller'],Netflix
s7074,Movie,Indiana Jones and the Temple of Doom,1984,PG,119 min,"Action & Adventure, Children & Family Movies, Classic Movies",119,min,['Action/Thriller'],Netflix
s7075,Movie,Indiscretion,2016,TV-MA,99 min,"Dramas, Thrillers",99,min,['Drama'],Netflix
s7076,Movie,Inequality for All,2013,PG,90 min,Documentaries,90,min,['Documentary'],Netflix
s7077,Movie,Influx,2016,TV-PG,90 min,"Documentaries, International Movies",90,min,['Documentary'],Netflix
s7078,Movie,Inglourious Basterds,2009,R,153 min,Action & Adventure,153,min,['Action/Thriller'],Netflix
s7079,Movie,Inkheart,2008,PG,106 min,"Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy",106,min,['Action/Thriller'],Netflix
s7080,Movie,Insan,2005,TV-14,141 min,"Action & Adventure, Dramas, International Movies",141,min,['Action/Thriller'],Netflix
s7081,TV Show,Inside The Freemasons,2017,TV-MA,1 Season,"British TV Shows, Docuseries, International TV Shows",1,season,['International'],Netflix
s7082,TV Show,Inside the Mind of a Serial Killer,2015,TV-14,1 Season,"Crime TV Shows, Docuseries",1,season,['Action/Thriller'],Netflix
s7083,TV Show,Inside the Mossad,2017,TV-14,1 Season,"Docuseries, International TV Shows",1,season,['Documentary'],Netflix
s7084,TV Show,Inst@famous,2018,TV-MA,1 Season,Reality TV,1,season,['Reality'],Netflix
s7085,Movie,Instructions Not Included,2013,PG-13,122 min,"Comedies, Dramas, International Movies",122,min,['Comedy'],Netflix
s7086,TV Show,Intelligence,2007,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas",2,season,['Action/Thriller'],Netflix
s7087,Movie,Internet Famous,2016,TV-14,87 min,Comedies,87,min,['Comedy'],Netflix
s7088,Movie,Into the Forest,2015,R,102 min,"Dramas, International Movies, Sci-Fi & Fantasy",102,min,['Drama'],Netflix
s7089,Movie,Inuyasha the Movie - L'isola del fuoco scarlatto,2004,TV-PG,88 min,"Action & Adventure, Anime Features, International Movies",88,min,['Action/Thriller'],Netflix
s7090,Movie,Inuyasha the Movie - La spada del dominatore del mondo,2003,TV-14,99 min,"Action & Adventure, Anime Features, International Movies",99,min,['Action/Thriller'],Netflix
s7091,Movie,InuYasha: The Movie 2: The Castle Beyond the Looking Glass,2002,TV-14,99 min,"Action & Adventure, Anime Features, International Movies",99,min,['Action/Thriller'],Netflix
s7092,Movie,Invictus,2009,PG-13,134 min,"Dramas, Sports Movies",134,min,['Drama'],Netflix
s7093,Movie,Invisible Essence: The Little Prince,2018,TV-PG,91 min,Documentaries,91,min,['Documentary'],Netflix
s7094,Movie,Inxeba,2017,TV-MA,88 min,"Dramas, Independent Movies, International Movies",88,min,['Drama'],Netflix
s7095,Movie,Iqbal,2006,TV-Y7,127 min,"Dramas, Independent Movies, International Movies",127,min,['Drama'],Netflix
s7096,Movie,Irada Pakka,2010,TV-14,137 min,"Comedies, Dramas, International Movies",137,min,['Comedy'],Netflix
s7097,Movie,Iron Cowboy: The Story of the 50.50.50,2018,TV-14,77 min,"Documentaries, Sports Movies",77,min,['Documentary'],Netflix
s7098,Movie,Iron Man & Captain America: Heroes United,2014,PG,71 min,"Children & Family Movies, Sci-Fi & Fantasy",71,min,['Kids'],Netflix
s7099,TV Show,Iron Man: Armored Adventures,2011,TV-Y7,2 Seasons,Kids' TV,2,season,"['""Kids TV""']",Netflix
s7100,Movie,Ishqedarriyaan,2015,TV-14,130 min,"Dramas, International Movies, Romantic Movies",130,min,['Drama'],Netflix
s7101,TV Show,Islands of the Future,2014,TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV",1,season,['Documentary'],Netflix
s7102,TV Show,마녀사냥,2015,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",1,season,['International'],Netflix
s7103,Movie,Issaq,2013,TV-MA,140 min,"Dramas, International Movies, Music & Musicals",140,min,['Drama'],Netflix
s7104,Movie,It Takes Two,1995,PG,101 min,"Children & Family Movies, Comedies",101,min,['Kids'],Netflix
s7105,Movie,It's Fine,2012,TV-14,101 min,"Comedies, International Movies, Music & Musicals",101,min,['Comedy'],Netflix
s7106,Movie,It's Now or Never,2015,TV-MA,91 min,"Comedies, International Movies, Romantic Movies",91,min,['Comedy'],Netflix
s7107,Movie,"It's Okay, Buddy",2017,TV-14,84 min,"Comedies, International Movies, Music & Musicals",84,min,['Comedy'],Netflix
s7108,Movie,Iverson,2014,Unrated,88 min,"Documentaries, Sports Movies",88,min,['Documentary'],Netflix
s7109,Movie,최강전사 미니특공대 : 영웅의 탄생,2018,TV-Y7,68 min,Children & Family Movies,68,min,['Kids'],Netflix
s7110,Movie,Jaan-E-Mann: Let's Fall in Love... Again,2006,TV-14,163 min,"Dramas, International Movies, Romantic Movies",163,min,['Drama'],Netflix
s7111,Movie,Jack and the Cuckoo-Clock Heart,2013,PG,93 min,"Children & Family Movies, Music & Musicals",93,min,['Kids'],Netflix
s7112,Movie,Jack of all Trades,2018,TV-MA,86 min,"Documentaries, Sports Movies",86,min,['Documentary'],Netflix
s7113,TV Show,Jack Taylor,2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,season,['Action/Thriller'],Netflix
s7114,Movie,Jackie Brown,1997,R,154 min,"Dramas, Thrillers",154,min,['Drama'],Netflix
s7115,Movie,Jackpot,2015,TV-14,92 min,"Comedies, Dramas, International Movies",92,min,['Comedy'],Netflix
s7116,Movie,Jail,2009,TV-14,132 min,"Dramas, International Movies",132,min,['Drama'],Netflix
s7117,Movie,Jake's Buccaneer Blast,2014,TV-Y,22 min,Movies,22,min,['Movies'],Netflix
s7118,Movie,Jal,2013,TV-14,132 min,"Dramas, Independent Movies, International Movies",132,min,['Drama'],Netflix
s7119,Movie,Jalpari: The Desert Mermaid,2012,TV-14,94 min,"Dramas, Independent Movies, International Movies",94,min,['Drama'],Netflix
s7120,Movie,Janaan,2016,TV-14,132 min,"Comedies, Dramas, International Movies",132,min,['Comedy'],Netflix
s7121,TV Show,Japanese Style Originator,2008,TV-G,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows",1,season,['International'],Netflix
s7122,Movie,Jay and Silent Bob Strike Back,2001,R,105 min,"Comedies, Cult Movies",105,min,['Comedy'],Netflix
s7123,Movie,Jealousy and medicine,1973,TV-MA,97 min,"Dramas, International Movies, Romantic Movies",97,min,['Drama'],Netflix
s7124,TV Show,Jeopardy!,2019,TV-G,2 Seasons,Reality TV,2,season,['Reality'],Netflix
s7125,Movie,Jeremy Scott: The People's Designer,2015,PG-13,109 min,Documentaries,109,min,['Documentary'],Netflix
s7126,TV Show,Jericho,2008,TV-14,2 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Dramas",2,season,['Drama'],Netflix
s7127,Movie,Jersey Boys,2014,R,134 min,"Dramas, Music & Musicals",134,min,['Drama'],Netflix
s7128,Movie,Jesus: Countdown to Calvary,2018,TV-14,53 min,"Documentaries, Faith & Spirituality",53,min,['Documentary'],Netflix
s7129,Movie,Jewel's Catch One,2016,TV-MA,84 min,"Documentaries, LGBTQ Movies",84,min,['Documentary'],Netflix
s7130,TV Show,Jhansi Ki Rani,2009,TV-14,1 Season,"International TV Shows, TV Dramas",1,season,['International'],Netflix
s7131,Movie,Jimi Hendrix,1973,R,102 min,"Documentaries, Music & Musicals",102,min,['Documentary'],Netflix
s7132,TV Show,JingleKids,2017,TV-Y7,1 Season,Kids' TV,1,season,"['""Kids TV""']",Netflix
s7133,Movie,Jiro Dreams of Sushi,2011,PG,79 min,Documentaries,79,min,['Documentary'],Netflix
s7134,Movie,Jis Desh Men Ganga Behti Hai,1960,TV-14,181 min,"Action & Adventure, Dramas, International Movies",181,min,['Action/Thriller'],Netflix
s7135,Movie,Joe Cocker: Mad Dog with Soul,2017,TV-14,90 min,"Documentaries, International Movies, Music & Musicals",90,min,['Documentary'],Netflix
s7136,Movie,John & Jane,2005,TV-14,79 min,"Documentaries, International Movies",79,min,['Documentary'],Netflix
s7137,Movie,John Carter,2012,PG-13,133 min,"Action & Adventure, Sci-Fi & Fantasy",133,min,['Action/Thriller'],Netflix
s7138,Movie,John Day,2013,TV-MA,125 min,"International Movies, Thrillers",125,min,['International'],Netflix
s7139,Movie,John Mellencamp: Plain Spoken,2017,TV-MA,80 min,"Documentaries, Music & Musicals",80,min,['Documentary'],Netflix
s7140,Movie,Jonathan,2018,TV-MA,101 min,"Dramas, Independent Movies, Sci-Fi & Fantasy",101,min,['Drama'],Netflix
s7141,TV Show,Jonathan Strange & Mr Norrell,2015,TV-14,1 Season,"British TV Shows, TV Dramas, TV Sci-Fi & Fantasy",1,season,['International'],Netflix
s7142,Movie,Jora 10 Numbaria,2017,TV-MA,135 min,"Action & Adventure, International Movies",135,min,['Action/Thriller'],Netflix
s7143,TV Show,Juana Brava,2015,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",1,season,['International'],Netflix
s7144,TV Show,Juana Inés,2016,TV-14,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",1,season,['International'],Netflix
s7145,Movie,Judwaa,1997,TV-14,133 min,"Comedies, International Movies, Romantic Movies",133,min,['Comedy'],Netflix
s7146,Movie,Judy Moody and the Not Bummer Summer,2011,PG,91 min,"Children & Family Movies, Comedies",91,min,['Kids'],Netflix
s7147,Movie,Jugaad,2017,TV-14,52 min,Documentaries,52,min,['Documentary'],Netflix
s7148,Movie,Julie & Julia,2009,PG-13,123 min,"Comedies, Dramas",123,min,['Comedy'],Netflix
s7150,Movie,Jumping the Broom,2011,PG-13,113 min,"Comedies, Romantic Movies",113,min,['Comedy'],Netflix
s7151,Movie,Junebug,2005,R,107 min,"Comedies, Dramas, Independent Movies",107,min,['Comedy'],Netflix
s7152,Movie,Jupiter Ascending,2015,PG-13,128 min,"Action & Adventure, Sci-Fi & Fantasy",128,min,['Action/Thriller'],Netflix
s7153,Movie,Just Friends,2005,PG-13,94 min,"Comedies, Romantic Movies",94,min,['Comedy'],Netflix
s7154,Movie,"Justice, My Foot!",1992,TV-14,95 min,"Action & Adventure, Comedies, International Movies",95,min,['Action/Thriller'],Netflix
s7155,Movie,Justin Bieber: Never Say Never,2011,G,106 min,"Documentaries, Music & Musicals",106,min,['Documentary'],Netflix
s7156,TV Show,K,2012,TV-MA,1 Season,"Anime Series, Crime TV Shows, International TV Shows",1,season,['Sci-Fi/Fantasy'],Netflix
s7157,Movie,K-19: The Widowmaker,2002,PG-13,138 min,"Action & Adventure, Dramas",138,min,['Action/Thriller'],Netflix
s7158,TV Show,Kaçak,2013,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",1,season,['Action/Thriller'],Netflix
s7159,Movie,Kaabil,2017,TV-14,139 min,"Dramas, International Movies",139,min,['Drama'],Netflix
s7160,Movie,Kaakan,2015,TV-PG,132 min,"Dramas, International Movies, Romantic Movies",132,min,['Drama'],Netflix
s7161,Movie,Kaalia,1981,TV-14,173 min,"Action & Adventure, Dramas, International Movies",173,min,['Action/Thriller'],Netflix
s7162,Movie,Kaaliyan,2017,TV-PG,105 min,"Dramas, International Movies",105,min,['Drama'],Netflix
s7163,Movie,Kabali (Hindi Version),2016,TV-MA,148 min,"Action & Adventure, Dramas, International Movies",148,min,['Action/Thriller'],Netflix
s7164,Movie,Kacche Dhaagey,2016,TV-14,120 min,"Dramas, International Movies, Romantic Movies",120,min,['Drama'],Netflix
s7165,Movie,Kahlil Gibran's The Prophet,2014,PG,85 min,"Children & Family Movies, Dramas",85,min,['Kids'],Netflix
s7166,Movie,Kajraare,2010,TV-14,113 min,"Dramas, International Movies, Music & Musicals",113,min,['Drama'],Netflix
s7167,Movie,Kaleidoscope,2016,TV-MA,99 min,Thrillers,99,min,['Action/Thriller'],Netflix
s7168,Movie,Kalki,2017,TV-14,41 min,"Dramas, Independent Movies, International Movies",41,min,['Drama'],Netflix
s7169,Movie,Kanika,2017,TV-14,110 min,"Horror Movies, International Movies, Thrillers",110,min,['Horror'],Netflix
s7170,Movie,Karzzzz,2008,TV-14,137 min,"International Movies, Music & Musicals, Romantic Movies",137,min,['International'],Netflix
s7171,Movie,Kate & Leopold,2001,PG-13,118 min,"Comedies, Romantic Movies",118,min,['Comedy'],Netflix
s7172,Movie,Katha,1982,TV-PG,140 min,"Comedies, Dramas, Independent Movies",140,min,['Comedy'],Netflix
s7173,Movie,Katt Williams: Live,2006,Unrated,85 min,Stand-Up Comedy,85,min,['Comedy'],Netflix
s7174,Movie,Kaviyude Osyath,2017,TV-14,116 min,"Dramas, International Movies",116,min,['Drama'],Netflix
s7175,Movie,Kay Dyache Bola,2005,TV-14,133 min,"Comedies, Dramas, International Movies",133,min,['Comedy'],Netflix
s7176,TV Show,Ken Burns: The Civil War,1990,TV-14,1 Season,Docuseries,1,season,['Documentary'],Netflix
s7177,TV Show,Ken Burns: The Roosevelts: An Intimate History,2014,TV-PG,1 Season,Docuseries,1,season,['Documentary'],Netflix
s7178,TV Show,Ken Burns: The West,1996,TV-PG,1 Season,Docuseries,1,season,['Documentary'],Netflix
s7179,Movie,Kevin Hart: Laugh at My Pain,2011,R,89 min,Stand-Up Comedy,89,min,['Comedy'],Netflix
s7180,Movie,Kevin Hart: Let Me Explain,2013,R,75 min,Stand-Up Comedy,75,min,['Comedy'],Netflix
s7181,Movie,Kevin Hart: Seriously Funny,2010,TV-MA,67 min,Stand-Up Comedy,67,min,['Comedy'],Netflix
s7182,Movie,Kevyn Aucoin: Beauty & the Beast in Me,2017,TV-MA,90 min,"Documentaries, LGBTQ Movies",90,min,['Documentary'],Netflix
s7183,TV Show,Khaani,2017,TV-14,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows",1,season,['Action/Thriller'],Netflix
s7184,Movie,Khalnayak,1993,TV-14,170 min,"Action & Adventure, Dramas, International Movies",170,min,['Action/Thriller'],Netflix
s7185,TV Show,Khan: No. 1 Crime Hunter,2018,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Comedies",1,season,['Action/Thriller'],Netflix
s7186,TV Show,Khelti Hai Zindagi Aankh Micholi,2013,TV-14,1 Season,"International TV Shows, TV Dramas",1,season,['International'],Netflix
s7187,Movie,Khosla Ka Ghosla,2006,TV-14,124 min,"Comedies, Dramas, International Movies",124,min,['Comedy'],Netflix
s7188,TV Show,Khotey Sikkey,2011,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,season,['Action/Thriller'],Netflix
s7189,Movie,Khubsoorat,1980,TV-PG,120 min,"Classic Movies, Comedies, Dramas",120,min,['Drama'],Netflix
s7190,Movie,Khushi,2003,TV-14,157 min,"Comedies, International Movies, Music & Musicals",157,min,['Comedy'],Netflix
s7191,Movie,Kia and Cosmos,2018,TV-14,124 min,"Dramas, Independent Movies, International Movies",124,min,['Drama'],Netflix
s7192,Movie,Kickboxer: Retaliation,2017,R,110 min,Action & Adventure,110,min,['Action/Thriller'],Netflix
s7193,Movie,Kickboxer: Vengeance,2016,TV-MA,90 min,Action & Adventure,90,min,['Action/Thriller'],Netflix
s7194,Movie,Kicking and Screaming,1995,R,97 min,"Comedies, Independent Movies, Romantic Movies",97,min,['Comedy'],Netflix
s7195,Movie,Kid Kulafu,2015,TV-14,108 min,"Dramas, International Movies, Sports Movies",108,min,['Drama'],Netflix
s7196,Movie,Kidnapping Mr. Heineken,2015,R,95 min,"Action & Adventure, Dramas, International Movies",95,min,['Action/Thriller'],Netflix
s7198,Movie,Kill Bill: Vol. 1,2003,R,111 min,Action & Adventure,111,min,['Action/Thriller'],Netflix
s7199,Movie,Kill Bill: Vol. 2,2004,R,137 min,Action & Adventure,137,min,['Action/Thriller'],Netflix
s7200,Movie,Kill Command,2016,TV-MA,100 min,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",100,min,['Action/Thriller'],Netflix
s7201,Movie,Kill Hitler! The Luck of the Devil,2015,TV-14,53 min,"Documentaries, International Movies",53,min,['Documentary'],Netflix
s7202,Movie,Kill Ratio,2016,TV-MA,87 min,Action & Adventure,87,min,['Action/Thriller'],Netflix
s7203,Movie,Kill the Irishman,2011,R,106 min,"Action & Adventure, Dramas, Independent Movies",106,min,['Action/Thriller'],Netflix
s7204,Movie,Killer Klowns from Outer Space,1988,PG-13,86 min,"Comedies, Cult Movies, Horror Movies",86,min,['Comedy'],Netflix
s7205,Movie,Killers,2010,PG-13,100 min,"Action & Adventure, Comedies, Romantic Movies",100,min,['Action/Thriller'],Netflix
s7206,Movie,Kills on Wheels,2016,TV-MA,103 min,"Action & Adventure, Dramas, International Movies",103,min,['Action/Thriller'],Netflix
s7207,Movie,Kilo Two Bravo,2014,R,109 min,"Dramas, Independent Movies, Thrillers",109,min,['Drama'],Netflix
s7208,Movie,King Jack,2015,Unrated,81 min,"Dramas, Independent Movies",81,min,['Drama'],Netflix
s7209,Movie,King's Ransom,2005,PG-13,98 min,"Action & Adventure, Comedies",98,min,['Action/Thriller'],Netflix
s7210,TV Show,Kingdoms of the Sky,2018,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1,season,['International'],Netflix
s7211,Movie,Kingpin,1996,PG-13,114 min,"Comedies, Cult Movies, Sports Movies",114,min,['Comedy'],Netflix
s7212,Movie,Kings,2017,R,87 min,Dramas,87,min,['Drama'],Netflix
s7213,Movie,Kis Kisko Pyaar Karoon,2015,TV-PG,132 min,"Comedies, International Movies",132,min,['Comedy'],Netflix
s7214,Movie,Kiss the Girls,1997,R,116 min,Thrillers,116,min,['Action/Thriller'],Netflix
s7215,TV Show,Kiss The Series,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,season,['International'],Netflix
s7216,TV Show,Kitten Rescuers,2017,TV-14,1 Season,"British TV Shows, International TV Shows, Reality TV",1,season,['International'],Netflix
s7217,Movie,KL Zombi,2013,TV-14,92 min,"Comedies, Horror Movies, International Movies",92,min,['Comedy'],Netflix
s7219,Movie,Knock Knock,2015,R,99 min,"Horror Movies, Thrillers",99,min,['Horror'],Netflix
s7220,Movie,Know Your Enemy - Japan,1945,TV-14,63 min,"Classic Movies, Documentaries",63,min,['Drama'],Netflix
s7221,Movie,Knowing,2009,PG-13,121 min,"Sci-Fi & Fantasy, Thrillers",121,min,['Sci-Fi/Fantasy'],Netflix
s7222,Movie,Koko: The Gorilla Who Talks,2016,TV-G,56 min,Documentaries,56,min,['Documentary'],Netflix
s7223,TV Show,Kon Kon Kon,2014,TV-PG,1 Season,"Docuseries, International TV Shows",1,season,['Documentary'],Netflix
s7224,Movie,Kon-Tiki,2012,PG-13,96 min,"Action & Adventure, Dramas, International Movies",96,min,['Action/Thriller'],Netflix
s7225,Movie,Koshish,1972,TV-14,115 min,"International Movies, Romantic Movies",115,min,['International'],Netflix
s7226,Movie,Kraftidioten,2014,TV-MA,117 min,"Comedies, International Movies, Thrillers",117,min,['Comedy'],Netflix
s7227,Movie,Krish Trish and Baltiboy,2009,TV-Y7,58 min,Children & Family Movies,58,min,['Kids'],Netflix
s7228,Movie,Krish Trish and Baltiboy: Battle of Wits,2013,TV-Y7,62 min,Children & Family Movies,62,min,['Kids'],Netflix
s7229,Movie,Krish Trish and Baltiboy: Best Friends Forever,2016,TV-Y,65 min,Children & Family Movies,65,min,['Kids'],Netflix
s7230,Movie,Krish Trish and Baltiboy: Comics of India,2012,TV-Y7,61 min,Children & Family Movies,61,min,['Kids'],Netflix
s7231,Movie,Krish Trish and Baltiboy: Face Your Fears,2017,TV-Y7,65 min,Children & Family Movies,65,min,['Kids'],Netflix
s7232,Movie,Krish Trish and Baltiboy: Oversmartness Never Pays,2017,TV-Y7,65 min,Children & Family Movies,65,min,['Kids'],Netflix
s7233,Movie,Krish Trish and Baltiboy: Part II,2010,TV-Y7,58 min,Children & Family Movies,58,min,['Kids'],Netflix
s7234,Movie,Krish Trish and Baltiboy: The Greatest Trick,2013,TV-Y7,60 min,Children & Family Movies,60,min,['Kids'],Netflix
s7235,Movie,Krisha,2015,R,81 min,"Dramas, Independent Movies",81,min,['Drama'],Netflix
s7236,TV Show,Krishna Balram,2019,TV-Y7,1 Season,Kids' TV,1,season,"['""Kids TV""']",Netflix
s7237,Movie,Kristy,2013,Unrated,85 min,Horror Movies,85,min,['Horror'],Netflix
s7238,Movie,Krystal,2017,R,93 min,"Comedies, Dramas",93,min,['Comedy'],Netflix
s7239,Movie,Kuldip Patwal: I Didn't Do It!,2017,TV-MA,126 min,"Dramas, Independent Movies, International Movies",126,min,['Drama'],Netflix
s7240,Movie,Kung Fu Hustle,2004,R,99 min,"Action & Adventure, Comedies, Cult Movies",99,min,['Action/Thriller'],Netflix
s7241,Movie,Kung Fu Magoo,2010,TV-Y7,79 min,"Children & Family Movies, Comedies",79,min,['Kids'],Netflix
s7242,Movie,Kung Fu Panda: Holiday,2010,TV-PG,26 min,"Children & Family Movies, Comedies",26,min,['Kids'],Netflix
s7243,Movie,Kung Fu Yoga,2017,TV-PG,107 min,"Action & Adventure, Comedies, International Movies",107,min,['Action/Thriller'],Netflix
s7244,Movie,Kuppivala,2017,TV-14,133 min,"Dramas, International Movies, Romantic Movies",133,min,['Drama'],Netflix
s7245,Movie,Kurt & Courtney,1998,R,95 min,"Documentaries, Music & Musicals",95,min,['Documentary'],Netflix
s7246,TV Show,Kurt Seyit & Sura,2014,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,season,['International'],Netflix
