client_id,backward_count,total_transitions,error_rate,clnt_age,Variation
9286556,5,9.0,0.5555555555555556,30.0,Test
9286701,1,6.0,0.16666666666666666,54.5,Test
9286722,0,1.0,0.0,20.0,Test
9286770,1,5.0,0.2,59.5,Test
9286916,0,4.0,0.0,24.5,Test
9286966,4,9.0,0.4444444444444444,56.5,Test
9287118,2,7.0,0.2857142857142857,24.5,Test
9287131,1,5.0,0.2,62.5,Test
9287161,0,0.0,0.0,50.0,Test
9287205,1,5.0,0.2,60.0,Test
9287250,1,4.0,0.25,37.0,Test
9287315,4,5.0,0.8,29.0,Test
9287702,0,4.0,0.0,26.5,Control
9287794,0,2.0,0.0,34.0,Test
9288209,0,4.0,0.0,45.0,Test
9288691,4,4.0,1.0,73.0,Control
9288745,0,4.0,0.0,29.5,Test
9288992,1,9.0,0.1111111111111111,40.5,Test
9289178,0,4.0,0.0,51.5,Control
9289251,0,4.0,0.0,59.5,Test
9289320,0,4.0,0.0,36.5,Control
9289329,0,4.0,0.0,65.5,Test
9289457,0,4.0,0.0,22.5,Test
9289579,0,4.0,0.0,23.5,Control
9289988,0,3.0,0.0,29.0,Control
9290030,0,4.0,0.0,67.5,Test
9290245,0,4.0,0.0,47.5,Control
9290249,3,13.0,0.23076923076923078,36.5,Test
9290269,1,5.0,0.2,42.5,Test
9290429,0,4.0,0.0,42.5,Control
9290514,13,13.0,1.0,66.0,Test
9290596,0,4.0,0.0,22.5,Test
9290967,0,6.0,0.0,40.5,Control
9291291,0,4.0,0.0,24.5,Control
9291765,1,3.0,0.3333333333333333,29.0,Test
9291970,0,4.0,0.0,21.5,Control
9292116,5,12.0,0.4166666666666667,24.0,Control
9292160,1,6.0,0.16666666666666666,38.5,Test
9292182,0,4.0,0.0,30.5,Test
9292391,3,7.0,0.42857142857142855,28.5,Test
9292612,0,4.0,0.0,73.0,Control
9292913,0,0.0,0.0,42.0,Control
9292933,1,8.0,0.125,22.5,Test
9293110,2,6.0,0.3333333333333333,60.0,Test
9293112,0,4.0,0.0,63.5,Control
9293238,0,4.0,0.0,60.5,Test
9293360,0,4.0,0.0,41.5,Test
9293672,0,6.0,0.0,49.5,Test
9293728,12,16.0,0.75,66.0,Test
9293919,0,1.0,0.0,79.0,Control
9294027,1,5.0,0.2,61.5,Control
9294070,1,1.0,1.0,29.0,Control
9294131,1,5.0,0.2,55.5,Test
9295034,27,33.0,0.8181818181818182,63.5,Control
9295408,0,4.0,0.0,65.5,Control
9295457,0,4.0,0.0,54.5,Test
9295484,0,4.0,0.0,63.5,Control
9295710,1,7.0,0.14285714285714285,66.0,Control
9295772,3,8.0,0.375,51.5,Test
9295921,0,4.0,0.0,37.5,Control
9296214,0,4.0,0.0,56.5,Test
9296252,0,0.0,0.0,60.0,Control
9296475,2,2.0,1.0,52.0,Test
9296587,0,3.0,0.0,27.0,Control
9296606,1,3.0,0.3333333333333333,44.0,Control
9296636,3,12.0,0.25,71.5,Control
9296843,3,14.0,0.21428571428571427,80.0,Test
9296989,1,5.0,0.2,26.0,Control
9297076,1,6.0,0.16666666666666666,18.5,Test
9297486,1,5.0,0.2,52.5,Test
9297547,0,4.0,0.0,27.5,Control
9297665,0,4.0,0.0,64.5,Control
9297832,0,3.0,0.0,31.5,Control
9297863,1,2.0,0.5,63.0,Control
9298004,0,4.0,0.0,30.5,Test
9298375,1,6.0,0.16666666666666666,21.5,Control
9298439,1,4.0,0.25,69.0,Control
9298861,0,2.0,0.0,29.0,Control
9299048,0,1.0,0.0,29.0,Control
9299735,3,8.0,0.375,56.0,Control
9299842,0,4.0,0.0,31.5,Control
9299887,1,5.0,0.2,31.5,Test
9299978,3,4.0,0.75,46.0,Test
9300749,3,4.0,0.75,39.0,Test
9300794,7,13.0,0.5384615384615384,68.0,Control
9300933,0,4.0,0.0,26.5,Test
9300935,0,0.0,0.0,18.0,Test
9301583,3,16.0,0.1875,72.5,Control
9301632,3,7.0,0.42857142857142855,57.5,Control
9302175,0,4.0,0.0,62.5,Control
9302194,1,6.0,0.16666666666666666,41.0,Control
9302213,0,0.0,0.0,32.0,Test
9302667,9,18.0,0.5,31.0,Test
9303153,1,1.0,1.0,23.0,Control
9303265,4,5.0,0.8,35.0,Test
9303416,0,4.0,0.0,77.5,Test
9303642,2,2.0,1.0,60.0,Control
9303817,2,6.0,0.3333333333333333,27.5,Control
9304012,0,4.0,0.0,34.5,Control
9304086,0,4.0,0.0,78.0,Test
9304100,0,0.0,0.0,55.0,Test
9304191,1,3.0,0.3333333333333333,29.0,Test
9304931,0,4.0,0.0,51.0,Control
9305373,0,4.0,0.0,25.5,Test
9305449,0,4.0,0.0,22.0,Test
9305525,1,1.0,1.0,65.0,Test
9305815,0,4.0,0.0,28.5,Control
9305839,2,2.0,1.0,37.0,Test
9305842,0,4.0,0.0,38.5,Control
9305903,0,3.0,0.0,27.5,Test
9306176,1,1.0,1.0,28.0,Control
9306790,1,6.0,0.16666666666666666,74.5,Test
9306875,0,4.0,0.0,47.5,Test
9307063,6,11.0,0.5454545454545454,57.5,Test
9307092,1,6.0,0.16666666666666666,34.0,Control
9307390,2,7.0,0.2857142857142857,35.5,Test
9307530,1,6.0,0.16666666666666666,25.5,Control
9307679,0,4.0,0.0,19.5,Test
9307726,0,2.0,0.0,22.0,Test
9308046,0,0.0,0.0,71.0,Test
9308200,2,9.0,0.2222222222222222,28.5,Test
9308332,4,6.0,0.6666666666666666,75.0,Test
9308561,0,2.0,0.0,51.0,Control
9308684,0,2.0,0.0,52.0,Control
9308831,0,4.0,0.0,47.5,Test
9308869,0,4.0,0.0,61.5,Test
9308901,0,4.0,0.0,42.5,Test
9309067,2,10.0,0.2,55.5,Test
9309221,0,0.0,0.0,62.0,Test
9309343,0,4.0,0.0,33.5,Control
9309362,1,6.0,0.16666666666666666,51.0,Test
9309478,0,0.0,0.0,65.0,Control
9309575,0,4.0,0.0,58.0,Control
9309624,0,4.0,0.0,28.5,Test
9309863,7,13.0,0.5384615384615384,47.0,Test
9309880,0,0.0,0.0,53.0,Test
9310498,4,11.0,0.36363636363636365,22.5,Control
9310803,5,12.0,0.4166666666666667,53.0,Control
9311214,1,3.0,0.3333333333333333,55.0,Test
9311264,3,7.0,0.42857142857142855,60.0,Test
9311445,0,4.0,0.0,40.5,Control
9311990,0,0.0,0.0,61.0,Test
9312518,0,4.0,0.0,38.5,Control
9312565,3,4.0,0.75,24.0,Control
9312698,2,6.0,0.3333333333333333,52.5,Test
9313090,0,2.0,0.0,31.0,Control
9313219,0,4.0,0.0,39.5,Test
9313352,0,5.0,0.0,44.5,Control
9313451,0,0.0,0.0,62.0,Control
9313825,1,3.0,0.3333333333333333,51.0,Control
9314054,0,4.0,0.0,53.5,Control
9314424,0,8.0,0.0,53.5,Control
9314624,1,2.0,0.5,21.0,Test
9315226,0,4.0,0.0,43.5,Test
9315250,0,0.0,0.0,39.0,Test
9315526,1,5.0,0.2,32.5,Test
9315987,1,5.0,0.2,29.5,Test
9315996,0,4.0,0.0,33.5,Test
9316615,2,8.0,0.25,52.5,Control
9316616,0,4.0,0.0,33.5,Test
9316980,0,4.0,0.0,46.5,Test
9317327,3,9.0,0.3333333333333333,41.5,Test
9317716,0,0.0,0.0,57.0,Control
9317920,2,6.0,0.3333333333333333,23.5,Test
9318155,0,2.0,0.0,63.0,Control
9318531,2,4.0,0.5,42.0,Test
9318936,2,3.0,0.6666666666666666,59.0,Test
9318961,0,4.0,0.0,62.5,Test
9319290,0,4.0,0.0,36.5,Test
9319596,6,15.0,0.4,70.5,Control
9319758,0,4.0,0.0,44.5,Test
9319811,0,4.0,0.0,32.5,Test
9319822,0,4.0,0.0,31.5,Test
9319959,1,6.0,0.16666666666666666,39.5,Control
9320071,0,3.0,0.0,68.0,Test
9320265,0,7.0,0.0,68.5,Control
9320453,8,14.0,0.5714285714285714,60.0,Test
9320742,0,4.0,0.0,64.0,Test
9321160,0,4.0,0.0,31.0,Control
9321917,1,6.0,0.16666666666666666,81.5,Control
9322129,0,4.0,0.0,52.5,Test
9322239,0,4.0,0.0,23.5,Test
9322395,0,4.0,0.0,28.0,Control
9322440,1,3.0,0.3333333333333333,54.0,Test
9322805,1,6.0,0.16666666666666666,25.5,Test
9323014,9,31.0,0.2903225806451613,65.0,Test
9323420,0,4.0,0.0,36.5,Control
9323446,0,4.0,0.0,56.5,Control
9323460,1,5.0,0.2,28.5,Test
9323820,0,0.0,0.0,62.0,Test
9324777,0,0.0,0.0,65.0,Test
9325037,0,0.0,0.0,50.0,Control
9325237,2,5.0,0.4,58.0,Control
9325262,0,4.0,0.0,39.5,Control
9325289,0,4.0,0.0,53.5,Test
9325496,0,1.0,0.0,37.0,Control
9325512,2,6.0,0.3333333333333333,31.0,Control
9325547,0,4.0,0.0,32.5,Control
9325737,0,3.0,0.0,34.0,Control
9325743,4,9.0,0.4444444444444444,66.0,Control
9325984,2,6.0,0.3333333333333333,47.5,Control
9326114,7,20.0,0.35,51.5,Test
9326496,0,4.0,0.0,64.5,Test
9326789,0,4.0,0.0,54.0,Control
9327099,0,4.0,0.0,47.5,Test
9327231,1,6.0,0.16666666666666666,36.5,Control
9327267,1,7.0,0.14285714285714285,25.5,Test
9327274,0,0.0,0.0,38.0,Control
9327356,3,3.0,1.0,34.0,Test
9327463,2,4.0,0.5,35.0,Test
9327681,0,4.0,0.0,46.5,Control
9327761,0,4.0,0.0,58.5,Test
9328412,2,6.0,0.3333333333333333,69.0,Test
9328423,1,6.0,0.16666666666666666,29.5,Control
9328539,2,7.0,0.2857142857142857,40.5,Control
9328726,0,4.0,0.0,27.0,Control
9328852,1,1.0,1.0,38.0,Control
9329051,1,8.0,0.125,28.5,Control
9329404,0,4.0,0.0,46.0,Test
9329493,3,8.0,0.375,24.0,Control
9329665,1,3.0,0.3333333333333333,30.0,Control
9329699,0,4.0,0.0,58.0,Test
9329761,4,11.0,0.36363636363636365,65.0,Test
9330012,2,6.0,0.3333333333333333,62.5,Test
9330032,1,7.0,0.14285714285714285,43.0,Control
9330492,0,0.0,0.0,63.0,Control
9330579,2,2.0,1.0,55.5,Test
9330757,1,3.0,0.3333333333333333,52.0,Test
9330910,0,4.0,0.0,43.5,Test
9330958,3,8.0,0.375,34.5,Control
9331129,0,4.0,0.0,39.5,Test
9331153,0,0.0,0.0,70.0,Test
9331303,1,6.0,0.16666666666666666,25.5,Control
9331315,0,4.0,0.0,69.5,Test
9331460,0,1.0,0.0,29.0,Test
9331489,1,5.0,0.2,57.0,Control
9331531,5,14.0,0.35714285714285715,37.5,Control
9331636,1,6.0,0.16666666666666666,41.0,Test
9331684,1,6.0,0.16666666666666666,47.0,Test
9331760,0,4.0,0.0,28.5,Control
9331765,0,4.0,0.0,61.5,Control
9331887,1,5.0,0.2,35.5,Test
9331888,3,6.0,0.5,57.0,Control
9331980,6,15.0,0.4,67.5,Control
9333117,4,10.0,0.4,80.0,Control
9333163,1,1.0,1.0,61.0,Test
9333375,3,6.0,0.5,85.0,Control
9333441,7,14.0,0.5,54.0,Test
9333749,0,4.0,0.0,62.5,Control
9334136,0,0.0,0.0,30.0,Test
9334240,0,4.0,0.0,35.5,Control
9334375,1,1.0,1.0,28.0,Control
9334478,7,14.0,0.5,25.5,Test
9334788,0,4.0,0.0,40.5,Control
9335218,0,4.0,0.0,25.5,Control
9335333,0,4.0,0.0,72.0,Test
9335340,0,0.0,0.0,51.0,Test
9335590,7,18.0,0.3888888888888889,64.0,Test
9335666,0,4.0,0.0,68.0,Control
9335749,0,4.0,0.0,66.5,Control
9335897,0,4.0,0.0,25.0,Control
9335990,1,6.0,0.16666666666666666,31.5,Test
9336021,0,3.0,0.0,61.0,Control
9336025,0,0.0,0.0,67.0,Control
9336181,0,4.0,0.0,57.0,Control
9336321,1,5.0,0.2,56.5,Test
9336495,4,6.0,0.6666666666666666,29.0,Control
9336541,2,8.0,0.25,53.5,Test
9337376,0,0.0,0.0,57.0,Control
9337604,2,2.0,1.0,74.0,Control
9337964,0,4.0,0.0,43.5,Test
9337989,0,4.0,0.0,52.5,Test
9338000,0,4.0,0.0,58.5,Test
9338568,1,5.0,0.2,59.5,Test
9339324,2,7.0,0.2857142857142857,26.0,Test
9339477,0,4.0,0.0,74.0,Control
9339716,1,5.0,0.2,66.5,Test
9339804,0,4.0,0.0,79.5,Test
9340016,0,4.0,0.0,58.5,Control
9340301,5,11.0,0.45454545454545453,61.5,Control
9340582,0,0.0,0.0,52.0,Test
9340920,2,3.0,0.6666666666666666,68.0,Test
9341024,16,37.0,0.43243243243243246,67.5,Test
9341159,1,6.0,0.16666666666666666,57.5,Test
9341180,1,5.0,0.2,58.5,Control
9341224,1,3.0,0.3333333333333333,76.0,Control
9341296,1,5.0,0.2,28.0,Test
9341371,0,7.0,0.0,65.5,Test
9341510,2,6.0,0.3333333333333333,38.5,Control
9341634,0,4.0,0.0,25.0,Test
9341828,1,4.0,0.25,42.0,Test
9341879,2,3.0,0.6666666666666666,39.0,Test
9341975,1,5.0,0.2,26.5,Test
9341992,0,0.0,0.0,55.0,Control
9342076,2,2.0,1.0,58.0,Test
9342097,0,4.0,0.0,29.5,Test
9342499,0,4.0,0.0,30.0,Control
9342554,0,4.0,0.0,38.5,Control
9342718,2,6.0,0.3333333333333333,59.5,Test
9342781,0,0.0,0.0,70.0,Control
9342809,3,5.0,0.6,46.0,Test
9342917,1,5.0,0.2,54.5,Control
9342924,1,8.0,0.125,50.0,Control
9343396,3,7.0,0.42857142857142855,65.0,Control
9343444,2,6.0,0.3333333333333333,42.5,Control
9343590,0,4.0,0.0,46.5,Test
9343636,0,4.0,0.0,46.5,Control
9343822,1,6.0,0.16666666666666666,49.5,Test
9344005,1,5.0,0.2,93.5,Control
9344361,0,3.0,0.0,26.0,Control
9344444,0,4.0,0.0,62.5,Test
9344585,1,5.0,0.2,36.5,Test
9344945,2,8.0,0.25,28.5,Test
9345807,4,7.0,0.5714285714285714,67.0,Test
9346404,0,4.0,0.0,36.0,Test
9346486,6,16.0,0.375,52.0,Control
9346966,1,2.0,0.5,35.0,Test
9347167,0,4.0,0.0,44.5,Test
9347703,0,4.0,0.0,51.5,Test
9347944,0,4.0,0.0,46.5,Control
9348257,0,2.0,0.0,27.0,Control
9348332,0,4.0,0.0,53.0,Control
9348532,2,4.0,0.5,26.0,Control
9348632,2,7.0,0.2857142857142857,31.0,Control
9348657,0,4.0,0.0,48.5,Control
9348822,0,4.0,0.0,56.5,Control
9348903,1,5.0,0.2,23.0,Control
9349375,0,3.0,0.0,40.5,Test
9349474,0,1.0,0.0,34.0,Test
9349677,1,7.0,0.14285714285714285,39.5,Control
9349682,6,11.0,0.5454545454545454,65.0,Test
9349855,0,4.0,0.0,75.5,Test
9349923,1,5.0,0.2,27.5,Control
9350128,0,5.0,0.0,37.5,Test
9350432,0,0.0,0.0,31.0,Test
9351229,2,6.0,0.3333333333333333,59.5,Control
9351315,0,4.0,0.0,34.5,Test
9351887,0,1.0,0.0,29.0,Control
9351949,0,4.0,0.0,57.5,Control
9352538,0,4.0,0.0,57.5,Test
9352816,1,5.0,0.2,63.5,Control
9353417,0,4.0,0.0,36.5,Test
9353752,0,0.0,0.0,33.0,Control
9353814,0,4.0,0.0,45.0,Control
9353917,0,0.0,0.0,33.0,Test
9354262,0,0.0,0.0,61.0,Test
9354633,0,4.0,0.0,26.5,Test
9354858,1,5.0,0.2,65.5,Test
9355560,1,5.0,0.2,33.0,Test
9355994,4,11.0,0.36363636363636365,69.5,Test
9356001,0,4.0,0.0,62.5,Test
9356321,0,4.0,0.0,53.5,Test
9356338,1,5.0,0.2,68.5,Test
9356541,1,3.0,0.3333333333333333,26.0,Control
9356825,0,10.0,0.0,74.0,Control
9356922,0,4.0,0.0,43.5,Control
9356954,0,0.0,0.0,33.0,Control
9357020,8,12.0,0.6666666666666666,37.5,Test
9357458,0,4.0,0.0,31.5,Control
9357572,0,4.0,0.0,26.5,Test
9357695,1,6.0,0.16666666666666666,58.5,Test
9357952,3,6.0,0.5,53.0,Test
9358046,1,6.0,0.16666666666666666,30.5,Control
9358241,1,3.0,0.3333333333333333,77.0,Control
9358257,1,6.0,0.16666666666666666,39.5,Control
9358513,5,13.0,0.38461538461538464,64.0,Control
9358626,1,5.0,0.2,24.5,Control
9358682,0,4.0,0.0,43.5,Control
9358802,0,4.0,0.0,33.0,Test
9359463,1,4.0,0.25,49.0,Control
9359544,2,2.0,1.0,26.0,Test
9359584,0,1.0,0.0,78.0,Test
9359596,0,4.0,0.0,50.5,Control
9359715,0,4.0,0.0,22.0,Control
9359740,1,4.0,0.25,29.0,Test
9359900,14,21.0,0.6666666666666666,44.0,Control
9360092,1,1.0,1.0,59.0,Test
9360100,0,4.0,0.0,20.5,Control
9360276,0,4.0,0.0,35.5,Control
9360387,0,2.0,0.0,22.0,Test
9360535,0,4.0,0.0,59.5,Test
9361103,2,9.0,0.2222222222222222,47.5,Control
9361140,2,6.0,0.3333333333333333,58.5,Control
9361231,0,4.0,0.0,35.5,Control
9361289,0,2.0,0.0,27.0,Control
9361381,3,5.0,0.6,64.0,Test
9361627,0,4.0,0.0,39.5,Control
9362131,0,4.0,0.0,45.5,Test
9362246,3,7.0,0.42857142857142855,60.5,Test
9362363,2,7.0,0.2857142857142857,64.5,Control
9362735,1,1.0,1.0,56.0,Control
9362891,0,2.0,0.0,30.0,Control
9362907,2,5.0,0.4,26.0,Test
9362919,2,5.0,0.4,43.0,Control
9362949,1,5.0,0.2,37.0,Test
9363195,0,4.0,0.0,61.5,Test
9363203,2,4.0,0.5,64.0,Test
9363715,0,4.0,0.0,45.5,Control
9364005,0,4.0,0.0,35.5,Test
9364089,1,8.0,0.125,66.5,Control
9364546,3,8.0,0.375,46.0,Control
9364729,1,6.0,0.16666666666666666,74.5,Test
9364858,0,1.0,0.0,64.0,Control
9364875,1,5.0,0.2,33.0,Control
9365448,0,2.0,0.0,42.0,Test
9365607,0,4.0,0.0,24.5,Test
9365643,1,3.0,0.3333333333333333,57.0,Test
9365765,0,3.0,0.0,64.0,Test
9365834,0,3.0,0.0,18.0,Control
9366127,1,4.0,0.25,45.0,Test
9366159,1,4.0,0.25,51.0,Test
9366421,0,0.0,0.0,36.0,Test
9366611,0,4.0,0.0,32.5,Control
9366860,0,0.0,0.0,42.0,Test
9367025,0,4.0,0.0,50.5,Test
9367060,0,4.0,0.0,57.5,Test
9367245,1,2.0,0.5,53.0,Control
9367319,1,5.0,0.2,58.5,Control
9368027,0,4.0,0.0,73.5,Control
9368220,1,7.0,0.14285714285714285,44.5,Test
9368389,0,4.0,0.0,64.5,Test
9368520,0,4.0,0.0,31.5,Control
9368637,1,7.0,0.14285714285714285,48.0,Control
9369501,0,4.0,0.0,39.5,Control
9369525,1,1.0,1.0,22.0,Control
9369908,0,4.0,0.0,48.0,Control
9369945,2,3.0,0.6666666666666666,54.0,Control
9369989,0,4.0,0.0,57.5,Test
9370023,3,7.0,0.42857142857142855,35.5,Control
9370276,2,6.0,0.3333333333333333,48.5,Test
9370301,0,4.0,0.0,54.5,Test
9370325,3,8.0,0.375,79.5,Control
9370587,2,3.0,0.6666666666666666,51.0,Test
9370903,7,12.0,0.5833333333333334,28.0,Control
9371037,0,0.0,0.0,68.0,Test
9371283,2,5.0,0.4,38.0,Control
9371388,0,4.0,0.0,67.5,Control
9371642,1,5.0,0.2,63.5,Test
9371773,0,4.0,0.0,23.5,Test
9372934,1,6.0,0.16666666666666666,57.5,Test
9373092,0,4.0,0.0,39.5,Control
9373265,0,4.0,0.0,66.5,Control
9373489,0,4.0,0.0,58.5,Control
9374016,4,8.0,0.5,88.0,Control
9374152,0,4.0,0.0,32.5,Test
9374460,1,6.0,0.16666666666666666,63.5,Test
9374835,0,4.0,0.0,68.0,Test
9375060,9,18.0,0.5,64.0,Test
9375129,0,4.0,0.0,31.5,Test
9375283,1,4.0,0.25,52.0,Control
9376050,0,4.0,0.0,42.5,Test
9376767,0,4.0,0.0,35.5,Test
9376975,0,4.0,0.0,59.5,Control
9377070,1,1.0,1.0,65.0,Test
9377390,1,5.0,0.2,41.0,Control
9377464,0,4.0,0.0,49.5,Control
9377551,0,4.0,0.0,32.5,Control
9377571,1,5.0,0.2,68.0,Control
9377779,2,7.0,0.2857142857142857,58.0,Control
9377916,1,5.0,0.2,48.0,Control
9378106,4,13.0,0.3076923076923077,57.0,Test
9378146,0,4.0,0.0,54.5,Control
9378246,3,5.0,0.6,61.0,Control
9378466,1,1.0,1.0,72.5,Test
9378588,0,4.0,0.0,29.5,Test
9378650,1,6.0,0.16666666666666666,59.0,Control
9379016,2,9.0,0.2222222222222222,34.0,Control
9379303,5,9.0,0.5555555555555556,57.5,Test
9379390,3,8.0,0.375,24.0,Control
9379563,0,4.0,0.0,58.0,Test
9379616,2,7.0,0.2857142857142857,56.5,Test
9379707,1,4.0,0.25,35.0,Test
9379942,1,2.0,0.5,54.0,Control
9380150,0,5.0,0.0,63.5,Control
9380287,0,3.0,0.0,54.0,Control
9380579,1,2.0,0.5,38.0,Test
9380808,1,4.0,0.25,51.0,Control
9381192,0,4.0,0.0,48.0,Test
9381346,3,10.0,0.3,62.5,Control
9381572,3,6.0,0.5,38.0,Test
9381732,1,1.0,1.0,53.0,Control
9382040,0,5.0,0.0,64.5,Control
9382137,0,4.0,0.0,61.5,Control
9382169,1,1.0,1.0,39.0,Control
9382259,1,6.0,0.16666666666666666,24.5,Control
9382277,0,6.0,0.0,42.0,Test
9382750,0,4.0,0.0,51.5,Control
9382780,3,10.0,0.3,54.5,Control
9382804,0,0.0,0.0,41.0,Control
9382892,1,4.0,0.25,48.0,Test
9383009,1,6.0,0.16666666666666666,30.5,Control
9383164,0,4.0,0.0,45.5,Test
9383457,0,2.0,0.0,50.0,Test
9383626,1,3.0,0.3333333333333333,70.0,Test
9383656,4,6.0,0.6666666666666666,50.0,Test
9384038,0,4.0,0.0,46.5,Test
9384373,1,9.0,0.1111111111111111,54.5,Test
9384465,1,5.0,0.2,37.5,Test
9384691,0,4.0,0.0,63.5,Control
9384712,0,3.0,0.0,40.0,Test
9384985,0,4.0,0.0,37.0,Test
9385015,2,6.0,0.3333333333333333,53.5,Test
9385360,0,4.0,0.0,50.0,Control
9385756,0,4.0,0.0,66.5,Test
9385972,0,0.0,0.0,21.0,Control
9386012,0,0.0,0.0,25.0,Control
9386056,1,5.0,0.2,19.5,Test
9386153,1,5.0,0.2,52.5,Control
9386426,0,4.0,0.0,41.0,Test
9386447,0,4.0,0.0,30.5,Control
9386463,5,14.0,0.35714285714285715,17.5,Test
9386546,4,12.0,0.3333333333333333,55.5,Control
9386619,0,4.0,0.0,61.5,Control
9386690,1,2.0,0.5,49.0,Test
9386749,0,0.0,0.0,31.0,Control
9386850,0,4.0,0.0,50.5,Test
9386902,0,4.0,0.0,32.5,Test
9387217,0,4.0,0.0,24.5,Control
9387224,3,11.0,0.2727272727272727,45.0,Test
9387746,6,13.0,0.46153846153846156,42.0,Control
9388092,0,4.0,0.0,63.5,Control
9388615,1,4.0,0.25,66.0,Test
9388711,3,7.0,0.42857142857142855,58.0,Test
9388895,0,3.0,0.0,53.0,Test
9388977,0,1.0,0.0,51.0,Control
9389266,0,4.0,0.0,41.5,Test
9389415,0,4.0,0.0,54.5,Control
9389525,1,5.0,0.2,30.5,Test
9389733,0,4.0,0.0,52.5,Test
9389999,0,4.0,0.0,54.0,Control
9390009,0,4.0,0.0,60.5,Control
9390164,1,5.0,0.2,63.0,Test
9390249,0,4.0,0.0,43.5,Control
9390306,0,1.0,0.0,71.0,Control
9390806,2,2.0,1.0,31.0,Control
9390816,17,21.0,0.8095238095238095,52.0,Control
9390879,0,4.0,0.0,61.5,Test
9391298,3,10.0,0.3,55.5,Test
9391627,0,4.0,0.0,58.5,Test
9391701,0,3.0,0.0,58.0,Control
9391814,3,9.0,0.3333333333333333,47.5,Test
9391886,1,5.0,0.2,38.5,Control
9392075,3,7.0,0.42857142857142855,66.5,Control
9392302,1,8.0,0.125,21.5,Test
9393128,0,1.0,0.0,51.0,Control
9393194,3,7.0,0.42857142857142855,45.5,Test
9394113,1,6.0,0.16666666666666666,66.5,Test
9394235,0,0.0,0.0,26.0,Control
9394424,1,5.0,0.2,60.0,Control
9395104,6,14.0,0.42857142857142855,62.5,Test
9395390,2,5.0,0.4,61.0,Control
9395584,1,1.0,1.0,34.0,Test
9395640,2,6.0,0.3333333333333333,33.5,Test
9396180,0,0.0,0.0,25.0,Test
9396373,0,4.0,0.0,37.5,Control
9396561,2,6.0,0.3333333333333333,44.5,Test
9396709,0,4.0,0.0,51.5,Test
9396831,2,8.0,0.25,58.0,Test
9396886,0,2.0,0.0,33.0,Control
9397101,1,6.0,0.16666666666666666,61.5,Control
9397189,1,5.0,0.2,54.5,Control
9397407,0,3.0,0.0,27.5,Control
9397699,0,4.0,0.0,36.0,Test
9397910,2,4.0,0.5,91.0,Control
9397973,1,8.0,0.125,42.5,Test
9398009,0,0.0,0.0,66.0,Test
9398460,0,4.0,0.0,57.5,Control
9398666,0,4.0,0.0,64.5,Test
9398933,4,8.0,0.5,70.5,Test
9398963,0,4.0,0.0,59.0,Test
9399521,0,4.0,0.0,36.0,Test
9399620,0,4.0,0.0,53.5,Control
9400246,0,4.0,0.0,76.5,Test
9400397,3,7.0,0.42857142857142855,44.5,Control
9400478,1,9.0,0.1111111111111111,19.5,Control
9400650,2,9.0,0.2222222222222222,45.5,Control
9400844,1,5.0,0.2,39.5,Control
9401571,1,4.0,0.25,46.0,Control
9401593,0,4.0,0.0,37.5,Control
9401788,0,4.0,0.0,32.0,Test
9402013,2,8.0,0.25,33.5,Control
9402252,0,5.0,0.0,30.5,Test
9402268,0,4.0,0.0,52.5,Control
9402587,0,4.0,0.0,26.0,Control
9402612,0,4.0,0.0,31.5,Test
9402618,0,5.0,0.0,48.5,Test
9402690,0,4.0,0.0,49.5,Test
9402694,2,7.0,0.2857142857142857,23.5,Control
9402699,1,5.0,0.2,21.5,Control
9403166,0,4.0,0.0,75.5,Test
9403200,4,7.0,0.5714285714285714,74.0,Control
9403313,1,2.0,0.5,86.0,Control
9403797,0,3.0,0.0,35.0,Control
9403854,0,0.0,0.0,28.0,Test
9403921,1,7.0,0.14285714285714285,39.5,Control
9404094,1,1.0,1.0,37.0,Control
9404172,0,4.0,0.0,49.5,Control
9404298,0,4.0,0.0,25.5,Control
9404359,1,6.0,0.16666666666666666,26.5,Control
9404494,4,9.0,0.4444444444444444,57.5,Test
9404516,0,4.0,0.0,29.5,Control
9404528,1,6.0,0.16666666666666666,36.5,Test
9404539,0,4.0,0.0,37.5,Control
9404688,1,6.0,0.16666666666666666,40.5,Control
9404711,0,4.0,0.0,28.5,Test
9404972,3,11.0,0.2727272727272727,27.5,Test
9405128,2,6.0,0.3333333333333333,58.5,Test
9405545,1,1.0,1.0,77.0,Control
9405578,1,5.0,0.2,23.5,Control
9405780,0,2.0,0.0,41.0,Test
9405925,1,4.0,0.25,38.0,Control
9405961,2,8.0,0.25,47.5,Control
9406052,0,4.0,0.0,46.5,Control
9406297,1,1.0,1.0,40.0,Control
9406349,1,5.0,0.2,39.0,Control
9406425,0,0.0,0.0,56.0,Test
9406651,1,6.0,0.16666666666666666,51.5,Test
9406998,5,12.0,0.4166666666666667,65.0,Test
9407250,3,10.0,0.3,62.5,Test
9408108,0,4.0,0.0,23.5,Control
9408869,0,4.0,0.0,69.0,Control
9408992,0,4.0,0.0,22.0,Test
9409058,0,3.0,0.0,25.5,Test
9409062,0,4.0,0.0,64.0,Control
9409148,0,4.0,0.0,28.5,Test
9409160,1,8.0,0.125,35.5,Control
9409347,1,5.0,0.2,57.5,Test
9409443,4,4.0,1.0,62.0,Control
9409578,0,0.0,0.0,39.0,Test
